"FamilyID_idx";"GenusID";"Extinct";"GenusSc";"Authority";"Code";"Comment"
29457;29462;;"Stagonopleura";"Reichenbach, 1850";;
29457;29469;;"Neochmia";"Gray, GR, 1849";;
29457;29476;;"Emblema";"Gould, 1842";;
29457;29478;;"Bathilda";"Reichenbach, 1862";"TAX, PHY";"Bathilda is resurrected to address the paraphyly of Neochmia s.l. (Olsson & Alström 2020)."
29457;29483;;"Aidemosyne";"Reichenbach, 1862";"TAX, PHY";"Aidemosyne is resurrected to address the paraphyly of Neochmia s.l. It is sister to Bathilda but phylogenetically divergent (Olsson & Alström 2020)."
29457;29485;;"Stizoptera";"Oberholser, 1899";"TAX, PHY";"Stizoptera is resurrected for Taeniopygia bichenovii which is sister to, but phylogenetically divergent from, Taeniopygia guttata (Olsson & Alström 2020)."
29457;29489;;"Taeniopygia";"Reichenbach, 1862";;
29457;29493;;"Poephila";"Gould, 1842";;
29457;29503;;"Spermestes";"Swainson, 1837";"TAX, PHY";"Spermestes is resurrected for a clade of species formerly assigned to Lonchura and Odontospiza but which are relatively divergent from Lonchura s.s. (Payne 2010; Olsson & Alström 2020)."
29457;29515;;"Lepidopygia";"Reichenbach, 1862";"TAX";"Formerly placed in Lemuresthes Wolters, 1949, but Lepidopygia Reichenbach, 1862 is available (Dickinson & Christidis 2014)."
29457;29517;;"Euodice";"Reichenbach, 1862";;
29457;29522;;"Lonchura";"Sykes, 1832";;
29457;29610;;"Chloebia";"Reichenbach, 1862";"TAX, PHY";"Monotypic Chloebia is resurrected for Gouldian Finch which is deeply divergent from Erythrura s.s. (Olsson & Alström 2020)."
29457;29612;;"Erythrura";"Swainson, 1837";;
29457;29649;;"Nesocharis";"Alexander, 1903";;
29457;29654;;"Coccopygia";"Reichenbach, 1862";"TAX";"Separate Coccopygia waxbills from Estrilda (Payne 2010)."
29457;29661;;"Mandingoa";"Hartert, 1919";;
29457;29667;;"Cryptospiza";"Salvadori, 1884";;
29457;29678;;"Parmoptila";"Cassin, 1859";;
29457;29684;;"Nigrita";"Strickland, 1843";;
29457;29702;;"Delacourella";"Wolters, 1949";"TAX, PHY";"Delacourella is resurrected for Grey-headed Oliveback which is in a different clade from the other members of Nesocharis. It is basal in the clade containing Brunhilda and Glaucestrilda which is sister to Estrilda s.s. (Olsson & Alström 2020)."
29457;29704;;"Brunhilda";"Reichenbach, 1862";"TAX, PHY";"Brunhilda is resurrected as a genus for two species formerly in Estrilda but which belong to a clade which is paraphyletic to Estrilda s.s. (Olsson & Alström 2020) ."
29457;29711;;"Glaucestrilda";"Roberts, 1922";"TAX, PHY";"Glaucestrilda is resurrected as a genus for three species formerly in Estrilda but which belong to a clade which is paraphyletic to Estrilda s.s. (Olsson & Alström 2020)."
29457;29717;;"Estrilda";"Swainson, 1827";;
29457;29760;;"Ortygospiza";"Sundevall, 1850";;
29457;29773;;"Paludipasser";"Neave, 1909";"SEQ";"Paludipasser is not included in the phylogeny of Olsson & Alström (2020). Position in sequence tentative."
29457;29777;;"Amadina";"Swainson, 1827";;
29457;29784;;"Amandava";"Blyth, 1836";;
29457;29793;;"Granatina";"Sharpe, 1890";"TAX, PHY";"Granatina is resurrected for two species in a clade that is sister to, but deeply divergent from Uraeginthus s.s. (Payne 2010; Olsson & Alström 2020)."
29457;29796;;"Uraeginthus";"Cabanis, 1851";;
29457;29807;;"Spermophaga";"Swainson, 1837";;
29457;29816;;"Pyrenestes";"Swainson, 1837";;
29457;29820;;"Pytilia";"Swainson, 1837";;
29457;29836;;"Euschistospiza";"Wolters, 1943";;
29457;29841;;"Hypargos";"Reichenbach, 1862";;
29457;29846;;"Clytospiza";"Shelley, 1896";;
29457;29848;;"Lagonosticta";"Cabanis, 1851";;
29881;29882;;"Vidua";"Cuvier, 1816";;
29881;29912;;"Anomalospiza";"Shelley, 1901";;
29915;29916;;"Peucedramus";"Coues, 1875";;
29924;29925;;"Prunella";"Vieillot, 1816";;
29970;29971;;"Dendronanthus";"Blyth, 1844";;
29970;29973;;"Motacilla";"Linnaeus, 1758";;
29970;30023;;"Tmetothylacus";"Cabanis, 1879";"PHY, TAX";"Both Tmetothylacus and Macronyx croceus are nested within Anthus (no other Macronyx analysed), calling for revision (Alström et al. 2015)."
29970;30025;;"Macronyx";"Swainson, 1827";;
29970;30044;;"Anthus";"Bechstein, 1805";;
30200;30201;;"Urocynchramus";"Przewalski, 1876";;
30204;30205;;"Fringilla";"Linnaeus, 1758";;
30204;30226;;"Mycerobas";"Cabanis, 1847";;
30204;30234;;"Hesperiphona";"Bonaparte, 1850";;
30204;30244;;"Coccothraustes";"Brisson, 1760";;
30204;30252;;"Eophona";"Gould, 1851";;
30204;30259;;"Pinicola";"Vieillot, 1808";;
30204;30269;;"Pyrrhula";"Brisson, 1760";;
30204;30296;;"Rhodopechys";"Cabanis, 1851";;
30204;30299;;"Bucanetes";"Cabanis, 1851";;
30204;30306;;"Agraphospiza";"Zuccon, Prŷs-Jones, Rasmussen & Ericson, 2012";;
30204;30308;;"Callacanthis";"Reichenbach, 1850";;
30204;30310;;"Pyrrhoplectes";"Hodgson, 1844";;
30204;30312;;"Procarduelis";"Blyth, 1843";"TAX, PHY";"Previously in Carpodacus, Dark-breasted Rosefinch is assigned to Procarduelis (Zuccon et al. 2012)."
30204;30316;;"Leucosticte";"Swainson, 1832";;
30204;30344;;"Carpodacus";"Kaup, 1829";"SEQ";"Carpodacus resequenced following Zuccon et al. (2012). Erythrina erythrina retained in a more inclusive Carpodacus after Sangster (pers. comm.). Requires incorporating Haematospiza and Chaunoproctus into Carpodacus."
30204;30409;"1";"Melamprosops";"Casey & Jacobi, JD, 1974";;
30204;30411;;"Paroreomyza";"Perkins, 1901";;
30204;30417;;"Oreomystis";"Stejneger, 1903";;
30204;30419;;"Telespiza";"Wilson, SB, 1890";;
30204;30422;;"Loxioides";"Oustalet, 1877";;
30204;30424;"1";"Rhodacanthis";"Rothschild, 1892";;
30204;30427;"1";"Chloridops";"Wilson, SB, 1888";;
30204;30429;"1";"Psittirostra";"Temminck, 1820";;
30204;30431;"1";"Dysmorodrepanis";"Perkins, 1919";;
30204;30433;;"Drepanis";"Temminck, 1820";;
30204;30437;"1";"Ciridops";"Newton, A, 1892";;
30204;30439;;"Palmeria";"Rothschild, 1893";;
30204;30441;;"Himatione";"Cabanis, 1851";;
30204;30444;"1";"Viridonia";"Rothschild, 1892";;
30204;30446;"1";"Akialoa";"Olson & James, 1995";;
30204;30451;;"Hemignathus";"Lichtenstein, MHK, 1839";;
30204;30456;;"Pseudonestor";"Rothschild, 1893";;
30204;30458;;"Magumma";"Mathews, 1925";;
30204;30460;;"Loxops";"Cabanis, 1847";;
30204;30466;;"Chlorodrepanis";"Perkins, 1899";"TAX, PHY";"Previously in Hemignathus, 3 species of Amakihi (virens, flava, stejnegeri) are assigned to Chlorodrepanis based on Lerner et al. (2011) phylogeny; see also Pratt (2005)."
30204;30472;;"Haemorhous";"Swainson, 1837";"TAX, PHY";"Previously in Carpodacus, Purple Finch, Cassin's Finch and House Finch are assigned to Haemorhous (Zuccon et al. 2012; AOU 2012)."
30204;30489;;"Chloris";"Cuvier, 1800";"TAX";"Greenfinches represent a monophyletic group, genus Chloris, which is not sister to the other species currently classified in Carduelis (Sangster et al. 2011 and refs therein)."
30204;30514;;"Rhodospiza";"Sharpe, 1888";;
30204;30516;;"Rhynchostruthus";"Sclater, PL & Hartlaub, 1881";;
30204;30520;;"Linurgus";"Reichenbach, 1850";;
30204;30526;;"Crithagra";"Swainson, 1827";;
30204;30625;;"Linaria";"Bechstein, 1802";"TAX, PHY";"Previously in Carduelis, Twite and Linnets are assigned to Linaria (Arnaiz-Villena et al. 1999; Nguembock et al. 2009; Zuccon et al. 2012)."
30204;30646;;"Acanthis";"Borkhausen, 1797";"TAX, PHY";"Previously in Carduelis, redpolls are returned to Acanthis (Arnaiz-Villena et al. 1999; Nguembock et al. 2009; Zuccon et al. 2012; NACC)."
30204;30654;;"Loxia";"Linnaeus, 1758";;
30204;30682;;"Chrysocorythus";"Wolters, 1967";;
30204;30689;;"Carduelis";"Brisson, 1760";"TAX";"AOU (2009) changes back to component genera (Spinus, Acanthis, Chloris) for their species."
30204;30707;;"Serinus";"Koch, 1816";;
30204;30724;;"Spinus";"Koch, 1816";"TAX, PHY";"Previously in Carduelis, New World goldfinches and siskins are restored to Spinus (NACC 2008-A-9B) or Sporagra (SACC 488); sequence of Spinus based on Arnaiz-Villena et al. (2012)."
30204;30778;;"Euphonia";"Desmarest, 1806";;
30204;30862;;"Chlorophonia";"Bonaparte, 1851";;
30876;30877;;"Rhynchophanes";"Baird, SF, 1858";;
30876;30879;;"Calcarius";"Bechstein, 1802";;
30876;30888;;"Plectrophenax";"Stejneger, 1882";;
30896;30897;;"Rhodinocichla";"Hartlaub, 1853";;
30905;30906;;"Emberiza";"Linnaeus, 1758";;
31049;31050;;"Oreothraupis";"Sclater, PL, 1856";"PHY, TAX, SEQ";"Uncertain relationships of Tanager Finch; included in Cardinalidae and then Thraupidae. Genetic data place it in Passerellidae as sister to Chlorospingus (Barker et al. 2013, 2015; also H&M 4; HBW). Sequence based on Klicka et al. (2014); SACC 633; NACC 2019-B-9."
31049;31052;;"Chlorospingus";"Cabanis, 1851";"PHY, SEQ, ENG";"Move Chlorospingus tanagers to the end of the Passerellidae (Klicka et al. 2007; DaCosta et al. 2009; SACC 426). SACC changes English species name from Bush Tanager to Chlorospingus."
31049;31100;;"Rhynchospiza";"Ridgway, 1898";"PHY, TAX";"Separate Tumbes Sparrow and Stripe-capped Sparrow from Aimophila to Rhynchospiza (DaCosta et al. 2009; SACC 456)."
31049;31105;;"Peucaea";"Audubon, 1839";"PHY, TAX";"Separate the following seven species of Aimophila sparrows to Peucaea (DaCosta et al. 2009; NACC 2009-A-12a)."
31049;31132;;"Ammodramus";"Swainson, 1827";"TAX, PHY";"Based on phylogenetic studies, six species formerly in Ammodramus are moved to resurrected genera Ammospiza and Centronyx (Klicka et al. 2014; NACC 2019-B-19)."
31049;31156;;"Arremonops";"Ridgway, 1896";;
31049;31177;;"Amphispiza";"Coues, 1874";;
31049;31191;;"Chondestes";"Swainson, 1827";;
31049;31195;;"Calamospiza";"Bonaparte, 1838";;
31049;31197;;"Spizella";"Bonaparte, 1832";;
31049;31217;;"Arremon";"Vieillot, 1816";"ENG";"Change spellings of Brush Finch to Brushfinch (Ridgely & Tudor 2009; SACC 653)."
31049;31274;;"Passerella";"Swainson, 1837";;
31049;31293;;"Spizelloides";"Slager & Klicka, 2014";;
31049;31297;;"Junco";"Wagler, 1831";;
31049;31322;;"Zonotrichia";"Swainson, 1832";;
31049;31361;;"Artemisiospiza";"Klicka & Banks, 2011";;
31049;31367;;"Oriturus";"Bonaparte, 1850";;
31049;31371;;"Pooecetes";"Baird, SF, 1858";;
31049;31376;;"Ammospiza";"Oberholser, 1905 ";"TAX, PHY";"Ammospiza is resurrected for four species in a clade which is sister to Pooecetes. Formerly assigned to genetically distant Ammodramus which would otherwise be polyphyletic (Klicka et al. 2014; NACC 2019-B-9)."
31049;31393;;"Centronyx";"Baird, SF, 1858 ";;"Centronyx is resurrected for two species in a clade which is sister to Passerculus. Formerly assigned to genetically distant Ammodramus which would otherwise be polyphyletic (Klicka et al. 2014; NACC 2019-B-9)."
31049;31398;;"Passerculus";"Bonaparte, 1838";;
31049;31417;;"Xenospiza";"Bangs, 1931";;
31049;31419;;"Melospiza";"Baird, SF, 1858";;
31049;31453;;"Pezopetes";"Cabanis, 1861";;
31049;31455;;"Torreornis";"Barbour & Peters, JL, 1927";;
31049;31460;;"Melozone";"Reichenbach, 1850";"PHY, TAX";"Melozone includes 4 species of towhees (White-throated, Canyon, California, Abert's) transferred from Pipilo (DaCosta et al. 2009; NACC 2009-E-2)."
31049;31494;;"Aimophila";"Swainson, 1837";;
31049;31522;;"Pipilo";"Vieillot, 1816";;
31049;31558;;"Atlapetes";"Wagler, 1831";"ENG";"Change spelling of Brush Finch to Brushfinch (Ridgely & Tudor 2009; SACC 653)."
31638;31639;;"Calyptophilus";"Cory, 1884";;
31646;31647;;"Phaenicophilus";"Strickland, 1851";;
31646;31653;;"Microligea";"Cory, 1884";"PHY, TAX, SEQ";"Move Microligea from Incertae sedis to new family Phaenicophilidae including Phaenicophilus and Xenoligea (Barker et al. 2013, 2015; NACC 2017-B-6)."
31646;31657;;"Xenoligea";"Bond, J, 1967";"PHY, TAX, SEQ";"Move Xenoligea from Incertae sedis to new family Phaenicophilidae (together with Phaenicophilus and Microligea (Barker et al. 2013, 2015; NACC 2017-B-6)."
31660;31661;;"Nesospingus";"Sclater, PL, 1885";;
31664;31665;;"Spindalis";"Jardine & Selby, 1837";;
31676;31677;;"Zeledonia";"Ridgway, 1889";;
31680;31681;;"Teretistris";"Cabanis, 1855";;
31687;31688;;"Icteria";"Vieillot, 1808";;
31693;31694;;"Xanthocephalus";"Bonaparte, 1850";;
31693;31696;;"Dolichonyx";"Swainson, 1827";;
31693;31698;;"Sturnella";"Vieillot, 1816";;
31693;31719;;"Leistes";"Vigors, 1825";"PHY, TAX";"Neotropical 'meadowlarks' are separated from Sturnella to Leistes (Powell et al. 2014; H&M 4; NACC 2017-B-5)."
31693;31731;;"Amblycercus";"Cabanis, 1851";;
31693;31736;;"Cassiculus";"Swainson, 1827";;
31693;31738;;"Psarocolius";"Wagler, 1827";;
31693;31764;;"Cacicus";"Lacépède, 1799";;
31693;31787;;"Icterus";"Brisson, 1760";;
31693;31874;;"Nesopsar";"Sclater, PL, 1859";;
31693;31876;;"Agelaius";"Vieillot, 1816";;
31693;31908;;"Molothrus";"Swainson, 1832";;
31693;31930;;"Dives";"Cassin, 1867";;
31693;31935;;"Ptiloxena";"Chapman, 1892";;
31693;31937;;"Euphagus";"Cassin, 1867";;
31693;31942;;"Quiscalus";"Vieillot, 1816";;
31693;31980;;"Hypopyrrhus";"Bonaparte, 1850";;
31693;31982;;"Lampropsar";"Cabanis, 1847";;
31693;31989;;"Gymnomystax";"Reichenbach, 1850";;
31693;31991;;"Macroagelaius";"Cassin, 1866";;
31693;31994;;"Curaeus";"Sclater, PL, 1862";;
31693;31999;;"Amblyramphus";"Leach, 1814";;
31693;32001;;"Anumara";"Powell et al., 2014";;
31693;32003;;"Gnorimopsar";"Richmond, 1908";;
31693;32008;;"Oreopsar";"Sclater, WL, 1939";;
31693;32010;;"Agelaioides";"Cassin, 1866";;
31693;32015;;"Agelasticus";"Cabanis, 1851";;
31693;32026;;"Chrysomus";"Swainson, 1837";;
31693;32033;;"Xanthopsar";"Ridgway, 1901";;
31693;32035;;"Pseudoleistes";"Sclater, PL, 1862";;
32039;32040;;"Seiurus";"Swainson, 1827";;
32039;32045;;"Helmitheros";"Rafinesque, 1819";;
32039;32047;;"Parkesia";"Sangster, 2008";"TAX";"Northern and Louisiana Waterthrushes are not closely related to the Ovenbird Seiurus of NA; moved to new genus Parkesia: Sangster, 2008 (NACC 2009-B-05)."
32039;32050;;"Vermivora";"Swainson, 1827";;
32039;32054;;"Mniotilta";"Vieillot, 1816";;
32039;32056;;"Protonotaria";"Baird, SF, 1858";;
32039;32058;;"Limnothlypis";"Stone, 1914";;
32039;32060;;"Oreothlypis";"Ridgway, 1884";"TAX";"Move majority of traditional Vermivora warblers to Oreothlypis; also Flame-throated and Crescent-chested warblers from Parula (NACC 2009-B-04)."
32039;32068;;"Leiothlypis";"Sangster, 2008";"PHY, TAX";"Separate 6 species of Oreothlypis (previously Vermivora) to Leiothlypis (Lovette et al. 2010; SACC 453)."
32039;32081;;"Leucopeza";"Sclater, PL, 1876";;
32039;32083;;"Oporornis";"Baird, SF, 1858";"PHY, TAX";"Move three species (tolmiei, philadelphia, and formosa) from Oporornis to Geothlypis (Lovette et al. 2010)."
32039;32085;;"Geothlypis";"Cabanis, 1847";;
32039;32136;;"Catharopeza";"Sclater, PL, 1880";;
32039;32138;;"Setophaga";"Swainson, 1827";"TAX";"Replace Dendroica with Setophaga (36 species + 2 Parula species) (AOU 2011)."
32039;32254;;"Myiothlypis";"Cabanis, 1851";"PHY, TAX";"Assign 16 species from Basileuterus, Phaeothlypis, Euthlypis to Myiothlypis (Lovette et al. 2010)."
32039;32308;;"Basileuterus";"Cabanis, 1849";;
32039;32366;;"Cardellina";"Bonaparte, 1850";"PHY, TAX";"Move two species (canadensis, pusilla) from Wilsonia and two species (ruber, versicolor) from Ergaticus to Cardellina."
32039;32378;;"Myioborus";"Baird, SF, 1865";;
32416;32417;;"Mitrospingus";"Ridgway, 1898";;
32416;32424;;"Orthogonys";"Strickland, 1844";"PHY, TAX, SEQ";"Move Orthogonys from Thraupidae to new family Mitrospingidae (Barker et al. 2013, 2015; NACC 2017-B-6)."
32416;32426;;"Lamprospiza";"Cabanis, 1847";"PHY, TAX, SEQ";"Move Lamprospiza from Thraupidae to new family Mitrospingidae (Barker et al. 2013, 2015; NACC 2017-B-6)."
32429;32430;;"Piranga";"Vieillot, 1808";"PHY, SEQ";"Move Piranga spp. from Thraupidae to Cardinalidae (Burns et al. 2003; Klicka et al. 2007; NACC 2008-B-1, SACC 318)."
32429;32472;;"Habia";"Blyth, 1840";"PHY, SEQ";"Move Habia spp. from Thraupidae to Cardinalidae (Burns et al. 2003; Klicka et al. 2007; NACC 2008-B-1; SACC 318)."
32429;32501;;"Chlorothraupis";"Salvin & Godman, 1883";"PHY, SEQ";"Move Chlorothraupis spp. from Thraupidae to Cardinalidae (Burns et al. 2003; Klicka et al. 2007; NACC 2008-B-1, SACC 318)."
32429;32511;;"Pheucticus";"Reichenbach, 1850";"PHY, ENG";"See Pulgárin-R et al. (2013) for species phylogeny. Change English name to Yellow Grosbeak."
32429;32530;;"Granatellus";"Bonaparte, 1850";"PHY, SEQ";"Granatellus spp. are moved from Incertae sedis (and previously Parulidae) to the Cardinalidae (Lovette & Bermingham 2002; Klicka et al. 2007; AOU 2009)."
32429;32540;;"Cardinalis";"Bonaparte, 1838";;
32429;32566;;"Caryothraustes";"Reichenbach, 1850";;
32429;32575;;"Rhodothraupis";"Ridgway, 1898";;
32429;32577;;"Periporphyrus";"Reichenbach, 1850";;
32429;32579;;"Amaurospiza";"Cabanis, 1861";"PHY, SEQ";"Move Amaurospiza spp. from Thraupidae to the Cardinalidae (Klicka et al. 2007; NACC 2008-B-3, SACC 320)."
32429;32586;;"Spiza";"Bonaparte, 1824";"PHY, SEQ";"Resequence Spiza as sister to blue cardinals Cyanocompsa (Klicka et al. 2000, 2007; Bryson et al. 2014; SACC)."
32429;32588;;"Cyanoloxia";"Bonaparte, 1850";;
32429;32601;;"Cyanocompsa";"Cabanis, 1861";"TAX";"Cyanocompsa is treated as monotypic (Bryson et al. 2014; SACC 724)."
32429;32607;;"Passerina";"Vieillot, 1816";;
32631;32632;;"Catamblyrhynchus";"Lafresnaye, 1842";;
32631;32637;;"Charitospiza";"Oberholser, 1905";;
32631;32639;;"Orchesticus";"Cabanis, 1851";;
32631;32641;;"Parkerthraustes";"Remsen, 1997";"PHY, SEQ";"Move Parkerthraustes to Thraupidae from Cardinalidae (Klicka et al. 2007; AOU 2009)."
32631;32643;;"Nemosia";"Vieillot, 1816";;
32631;32652;;"Cyanicterus";"Bonaparte, 1850";;
32631;32654;;"Sericossypha";"Lesson, R, 1844";;
32631;32656;;"Compsothraupis";"Richmond, 1915";;
32631;32658;;"Coryphaspiza";"Gray, GR, 1840";;
32631;32662;;"Embernagra";"Lesson, R, 1831";;
32631;32669;;"Emberizoides";"Temminck, 1822";;
32631;32678;;"Incaspiza";"Ridgway, 1898";;
32631;32684;;"Rhopospina";"Cabanis, 1851";;
32631;32689;;"Porphyrospiza";"Sclater, PL & Salvin, 1873";"PHY, TAX, SEQ";"Move Porphyrospiza from Emberizidae [Passerellidae] to Thraupidae. Relationships historically uncertain. Genetics align Blue Finch with Sierra Finches Phrygilus (Klicka et al. 2007). Two species of Phrygilus, P. alaudinus and  P. carbonarius are moved to Porphyrospiza (Burns et al. 2014, 2016; SACC 730)."
32631;32699;;"Chlorophanes";"Reichenbach, 1853";;
32631;32708;;"Iridophanes";"Ridgway, 1901";;
32631;32712;;"Chrysothlypis";"Berlepsch, 1912";;
32631;32718;;"Heterospingus";"Ridgway, 1898";;
32631;32723;;"Hemithraupis";"Cabanis, 1851";;
32631;32748;;"Tersina";"Vieillot, 1819";;
32631;32753;;"Cyanerpes";"Oberholser, 1899";;
32631;32776;;"Dacnis";"Cuvier, 1816";;
32631;32799;;"Saltatricula";"Burmeister, 1861";;
32631;32802;;"Saltator";"Vieillot, 1816";"PHY, SEQ";"Saltators are related to tanagers not grosbeaks (see Klicka et al. 2007; AOU 2009; Barker et al. 2013; Burns et al. 2014; SACC 704)."
32631;32865;;"Coereba";"Vieillot, 1809";"PHY, TAX, SEQ";"Historical taxonomy unsettled; separated as a monotypic family Coerebidae by AOU (1988). Genetic data position Bananaquit (Coereba) as sister to Tiaris grassquits (Thraupidae) (Burns et al. 2002, 2003; also H&M 4; NACC; SACC; HBW)."
32631;32908;;"Tiaris";"Swainson, 1827";"TAX, PHY";"Tiaris is treated as monotypic. The other species formerly assigned to this genus are moved to other genera (Burns et al. 2014, 2016; SACC 730)."
32631;32915;;"Euneornis";"Fitzinger, 1856";;
32631;32917;;"Melopyrrha";"Bonaparte, 1853";"TAX, PHY";"Transfer two species of western Antillean bullfinches including Loxigilla portoricensis and L. violacea to Melopyrrha Bonaparte, 1853. Pyrrhulagra noctis Bonaparte, 1850 (type of genus) is a member of Loxigilla (NACC 2018-C-11, https://americanornithology.org/wp-content/uploads/2020/02/2018-C-amended.pdf)."
32631;32930;;"Loxipasser";"Bryant, H, 1866";;
32631;32932;;"Phonipara";"Bonaparte, 1850";"TAX, PHY";"Resurrect monospecific Phonipara for Cuban Grassquit (Burns et al. 2014, 2016; AOS Checklist 60th supplement 2019)."
32631;32934;;"Loxigilla";"Lesson, R, 1831";;
32631;32945;;"Melanospiza";"Ridgway, 1897";"TAX, PHY";"Melanospiza is expanded to include Tiaris bicolor (Burns et al. 2014, 2016; SACC 730)."
32631;32956;;"Asemospiza";"Burns, KJ, Unitt & Mason, NA, 2016";"TAX, PHY";"Asemospiza gen. nov. newly described: Burns et al., 2016, for a tight phylogenetic clade of two sister species formerly assigned to Tiaris but which are phylogenetically divergent from T. olivaceus (Burns et al. 2016; SACC 730)."
32631;32963;;"Certhidea";"Gould, 1837";;
32631;32973;;"Platyspiza";"Ridgway, 1897";"TAX";"Camarhynchus crassirostris is now assigned to Platyspiza (Burns et al. 2002; SACC)."
32631;32975;;"Pinaroloxias";"Sharpe, 1885";;
32631;32977;;"Camarhynchus";"Gould, 1837";;
32631;32991;;"Geospiza";"Gould, 1837";;
32631;33007;;"Volatinia";"Reichenbach, 1850";;
32631;33012;;"Conothraupis";"Sclater, PL, 1880";;
32631;33015;;"Creurgops";"Sclater, PL, 1858";;
32631;33018;;"Eucometis";"Sclater, PL, 1856";;
32631;33027;;"Trichothraupis";"Cabanis, 1851";;
32631;33029;;"Loriotus";"Jarocki, 1821";"TAX, PHY";"Loriotus Jarocki, 1821 has precedence over Islerothraupis gen. nov. Burns et al., 2016 which was proposed for a clade of species formerly assigned to Tachyphonus but which is phylogenetically distinct (Burns et al. 2014, 2016; Piacentini et al. 2019; SACC 836; Chesser et al. (2020), NACC 2020-B-03.)."
32631;33048;;"Coryphospingus";"Cabanis, 1851";;
32631;33057;;"Tachyphonus";"Vieillot, 1816";"PHY";"Tachyphonus as currently treated is both polyphyletic and paraphyletic relative to Lanio and Rhodospingus. Three genera may be involved. The taxonomy is unsettled; pending a consensus, treatment follows that of SACC."
32631;33067;;"Rhodospingus";"Sharpe, 1888";;
32631;33069;;"Lanio";"Vieillot, 1816";;
32631;33082;;"Ramphocelus";"Desmarest, 1805";"TAX";"Phlogothraupis is merged with Ramphocelus (NACC; Dickinson 2003); note gender agreement."
32631;33112;;"Sporophila";"Cabanis, 1844";"TAX, PHY";"Sporophila is expanded to include species formerly assigned to Dolospingus and Oryzoborus (Mason & Burns 2013; Burns et al. 2014, 2016; SACC 604; SACC 730) "
32631;33203;;"Piezorina";"Lafresnaye, 1843";"TAX";"Original spelling; Piezorhina is an unjustified emendation (Zoonomen; IBC)."
32631;33205;;"Xenospingus";"Cabanis, 1867";;
32631;33207;;"Cnemoscopus";"Bangs & Penard, TE, 1919";;
32631;33211;;"Pseudospingus";"Berlepsch & Stolzmann, 1896";"TAX, PHY";"Hemispingus is polyphyletic with species formerly attributed to that genus distributed throughout many divergent clades. Resurrect Pseudospingus for H. xanthophthalmus and H. verticalis which form a distinct divergent clade (Burns et al. 2014, 2016; SACC 730)."
32631;33214;;"Poospiza";"Cabanis, 1847";"TAX, PHY";"Poospiza includes species formerly attributed to Compsospiza and two species formerly included in Hemispingus and loses species to Castanozoster and Microspingus (Burns et al. 2014, 2016; SACC 730)."
32631;33225;;"Kleinothraupis";"Burns, KJ, Unitt & Mason, NA, 2016";"TAX, PHY";"Hemispingus is polyphyletic with species formerly attributed to that genus distributed throughout many divergent clades. Kleinothraupis gen. nov. is described for several species formerly included in Hemispingus (Burns et al. 2016; SACC 730)."
32631;33231;;"Sphenopsis";"Sclater, PL, 1862";"TAX, PHY";"Hemispingus is polyphyletic with species formerly attributed to that genus distributed throughout many divergent clades. Resurrect Sphenopsis for several  species formerly included in Hemispingus but which are sister to Thlypopsis (Burns et al. 2014, 2016; SACC 730)."
32631;33246;;"Thlypopsis";"Cabanis, 1851";"TAX, PHY";"Thlypopsis is expanded to include Pyrrhocoma and Hemispingus superciliaris (the type species for Hemispingus) which are embedded in that genus. Since Thlypopsis, Pyrrhocoma and Hemispingus were all described in the same work, Cabanis, 1851, Burns et al. (2016) act as first revisers in selecting Thlypopsis Cabanis, 1851, to take precedence over Pyrrhocoma Cabanis, 1851, and Hemispingus Cabanis, 1851, as the name of the redefined Thlypopsis (Burns et al. 2014, 2016; SACC 730)."
32631;33272;;"Castanozoster";"Burns, KJ, Unitt & Mason, NA, 2016";"TAX, PHY";"Castanozoster gen. nov. is described for Poospiza thoracica which is phylogenetically distinct from Poospiza s.s. (Burns et al. 2016)."
32631;33274;;"Donacospiza";"Cabanis, 1851";;
32631;33276;;"Cypsnagra";"Lesson, R, 1831";;
32631;33280;;"Poospizopsis";"Berlepsch, 1893";"TAX, PHY";"Poospizopsis is resurrected for two species previously assigned to Poospiza (Burns et al. 2014, 2016; SACC 730)."
32631;33285;;"Urothraupis";"Taczanowski & Berlepsch, 1885";;
32631;33287;;"Nephelornis";"Lowery & Tallman, 1976";;
32631;33289;;"Microspingus";"Taczanowski, 1874";"TAX, PHY";"Microspingus is resurrected for a clade that is sister to Nephelornis and Urothraupis that includes Hemispingus trifasciatus and several species formerly included in Poospiza (Burns et al. 2014, 2016; SACC 730)."
32631;33302;;"Conirostrum";"d'Orbigny & Lafresnaye, 1838";;
32631;33335;;"Sicalis";"Boie, F, 1828";;
32631;33373;;"Phrygilus";"Cabanis, 1844";"TAX, PHY";"Recent phylogenetic studies show that Phrygilus, as previously conceived, is highly polyphyletic. Former members of this genus have been moved to Geospizopsis, Rhopospina, Porphyrospiza and Idiopsar (Burns et al. 2014, 2016; SACC 730)."
32631;33383;;"Nesospiza";"Cabanis, 1873";;
32631;33390;;"Rowettia";"Lowe, 1923";;
32631;33392;;"Melanodera";"Bonaparte, 1850";;
32631;33399;;"Geospizopsis";"Bonaparte, 1856";"TAX, PHY";"Genus Geospizopsis is elevated for two species of sierra finch formerly assigned to Phrygilus (Burns et al. 2014, 2016; SACC 730)."
32631;33412;;"Haplospiza";"Cabanis, 1851";;
32631;33418;;"Acanthidops";"Ridgway, 1882";;
32631;33420;;"Xenodacnis";"Cabanis, 1873";;
